num_sentences,accuracy
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8332040792585986
512,0.8333397960370701
512,0.8341347085966885
512,0.8352010547132498
512,0.8374888518360541
512,0.8385551979526155
512,0.8441389739811548
512,0.850381945790841
512,0.8539687463647292
512,0.8584086238318663
512,0.8611423475125053
512,0.8673659312109814
512,0.8703323122261429
523,0.8729497072395207
512,0.8746946372484392
512,0.8767303889255109
512,0.8785528713792702
512,0.8821784481755788
512,0.884272364186281
512,0.8821784481755788
512,0.886249951529722
512,0.8881693745395324
512,0.8918725037806817
512,0.8878785528713793
512,0.8923959827833573
512,0.8933847764550777
512,0.8953817519097289
512,0.8935398813447594
512,0.8982705804800496
512,0.8990267168172477
512,0.8997440769320253
512,0.9011981852727907
512,0.9016828880530459
512,0.9039706851758502
512,0.9042033425103726
512,0.9046492690682074
512,0.9053666291829849
512,0.906122765520183
512,0.9075380976385281
512,0.9080615766412036
512,0.9081585171972546
512,0.9079452479739424
523,0.9098452828725425
512,0.9072278878591647
512,0.9113187793245182
512,0.9116483772150917
512,0.9131994261119082
512,0.9128116638877041
512,0.9125596184419714
512,0.9116871534375122
512,0.9113187793245182
512,0.914595370119043
512,0.9156423281243942
512,0.916941331575478
512,0.9171158245763698
512,0.9154290589010818
512,0.9198883244794293
512,0.9189770832525496
512,0.9184342161386637
512,0.9183760518050331
512,0.9206638489278375
512,0.9217108069331885
512,0.9202760867036334
512,0.9233975726084764
512,0.9212067160417232
512,0.9231455271627438
512,0.9243475900577766
512,0.9256853697312808
512,0.926267013067587
512,0.9215944782659273
512,0.9256272053976502
523,0.9247547403931909
512,0.9264802822908992
512,0.9285741983016015
512,0.9282833766334484
512,0.9266159990693706
512,0.9294272751948505
512,0.928806855636124
512,0.9287486913024933
512,0.9277405095195626
512,0.9310752646477181
512,0.929659932529373
512,0.9317926247624957
512,0.9315405793167629
512,0.9271200899608361
512,0.93219977509791
512,0.9326069254333242
512,0.9337702121059367
512,0.9323742680988019
512,0.9352243204467021
512,0.934371243553453
512,0.9339834813292489
512,0.9336732715498857
512,0.9350110512233898
512,0.9359029043390593
512,0.9358447400054287
512,0.9340804218852999
512,0.9349528868897592
512,0.9351855442242817
512,0.9366978168986777
512,0.9388305091318003
523,0.9367947574547287
512,0.9380937609058125
512,0.9388111210205902
512,0.9382682539067044
512,0.9403427818061965
512,0.9393539881344759
512,0.9394703168017372
512,0.9407499321416107
512,0.9401682888053046
512,0.9405172748070882
512,0.9414672922563884
512,0.9385202993524371
512,0.9412152468106557
512,0.9394315405793168
512,0.938326418240335
512,0.9333048974368917
512,0.9425724145953701
512,0.9427662957074722
512,0.9428826243747334
512,0.9439101942688743
512,0.9435224320446702
512,0.9399162433595719
512,0.9437550893791927
512,0.9451316452751173
512,0.94350304393346
512,0.9448989879405948
512,0.9449765403854357
512,0.9451898096087479
512,0.946042886501997
