num_sentences,accuracy
512,0.0914615047296874
512,0.22017582325795068
512,0.1586168013531291
512,0.19643341894798388
512,0.3246883417903903
512,0.34920336611748
512,0.35707573764330014
512,0.3737183904445697
512,0.39052809622251455
512,0.4078389609304851
512,0.42464866670842993
512,0.44845371588464994
512,0.4604606485831819
512,0.4794211614358203
512,0.5021612478857358
512,0.5266971538349099
512,0.5504186765227923
512,0.5701100461483848
512,0.5964208899747332
512,0.6217294159410303
512,0.641379022322454
512,0.655766459938608
512,0.672221178141118
512,0.680657353463217
512,0.6937918937543068
512,0.7015389755476206
512,0.7095575184280315
512,0.7197686316273048
512,0.72904007183278
512,0.7369750882248534
512,0.7445968802856606
512,0.7526780680323247
512,0.7585666854601265
512,0.7652070412829669
512,0.7697383532752824
512,0.7779657123765374
512,0.7805967967591723
512,0.7873206790703502
512,0.7896594207438034
512,0.7974065025371171
512,0.801541063709829
512,0.8063647184113262
512,0.809977239031928
512,0.8145503142684124
512,0.81970807492326
512,0.8226315020150765
512,0.827517801582827
512,0.8317567708659609
512,0.8347846060681994
512,0.8363924909686985
512,0.842218463530247
512,0.8443483889828561
512,0.8475432771617699
512,0.8504875858756709
512,0.8528680907932928
512,0.856083860594291
512,0.8560629789722065
512,0.8610119234062102
512,0.8602184217670028
512,0.8641650483409551
512,0.8660026310843827
512,0.8665664348806615
512,0.8669631857002652
512,0.8698866127920817
512,0.8733738436801771
512,0.8748773204702541
512,0.8765060869928376
512,0.8772787070099606
512,0.8792415794858944
512,0.8805571216772119
512,0.8823320595543862
512,0.8828958633506651
512,0.8851510785357807
520,0.8857984088203972
512,0.887552465075487
512,0.8887009542901293
512,0.8905385370335568
512,0.8912276305623421
512,0.8932949111486981
512,0.8936707803462173
512,0.8944225187412558
512,0.8957171793104889
512,0.8962601014846834
512,0.8978679863851824
512,0.8990164755998246
512,0.8996220426402723
512,0.8996846875065255
512,0.9007914134769989
512,0.901626678360375
512,0.9019607843137255
512,0.9029422205516925
512,0.9042368811209255
512,0.9045501054521915
512,0.9049677378938796
512,0.9059282925097621
512,0.9067009125268851
512,0.907264716323164
512,0.9078494017415273
512,0.9070767817244043
512,0.9093111152874356
512,0.9095199315082796
512,0.9114828039842134
512,0.9111695796529474
512,0.9112322245192006
512,0.9124642402221804
512,0.9126521748209401
512,0.913424794838063
512,0.9133830315938942
512,0.9149073900060557
512,0.9160767608427822
512,0.9159932343544447
512,0.916118524086951
512,0.9168493808599052
512,0.9170373154586648
512,0.9162855770636263
512,0.9180605149408007
512,0.919062832800852
512,0.9198145711958905
512,0.9197936895738061
512,0.9198145711958905
512,0.920775125811773
512,0.9212554031197143
512,0.9208377706780263
512,0.9211092317651235
512,0.921025705276786
512,0.9233226837060703
512,0.9239700139906868
512,0.92403265885694
512,0.9230929858631418
512,0.9243667648102905
512,0.9244920545427969
512,0.9236985529035896
512,0.9241788302115308
512,0.9261834659316336
512,0.9254317275365951
512,0.9261625843095491
512,0.9264758086408152
512,0.9269143227045877
512,0.9269560859487564
512,0.9275825346112886
512,0.9281881016517363
512,0.9281672200296519
512,0.9283760362504959
512,0.9280210486750611
512,0.9296289335755602
512,0.9296915784418134
512,0.9300256843951639
520,0.9308191860343712
512,0.9304850800810207
512,0.9312159368539749
512,0.9310488838772996
512,0.9314665163189877
512,0.931278581720228
512,0.9315500428073252
512,0.9316544509177473
512,0.9312577000981436
512,0.9307356595460335
512,0.9324270709348702
512,0.9324897158011234
512,0.9326150055336299
512,0.9331996909519932
512,0.9326358871557142
512,0.9325941239115455
512,0.9337843763703565
512,0.9333040990624152
512,0.9329073482428115
512,0.9349955104512518
512,0.934327298544551
512,0.9341393639457913
512,0.934849339096661
512,0.9346822861199858
512,0.9345987596316482
512,0.9346196412537325
512,0.9352252082941803
512,0.9354549061371087
512,0.9359143018229656
512,0.9348702207187455
512,0.9356846039800372
512,0.9353922612708555
512,0.9362275261542317
512,0.936143999665894
512,0.936143999665894
512,0.9370836726596922
512,0.93593518344505
512,0.9375013051013803
512,0.93821128025225
512,0.9383783332289253
512,0.9378771742988995
512,0.938879492158951
512,0.9383992148510096
512,0.938315688362672
512,0.9386706759381068
512,0.9387542024264445
512,0.9378562926768151
512,0.939610348931905
512,0.9394641775773142
512,0.9398609283969179
512,0.9387959656706133
512,0.9399653365073399
512,0.9388377289147821
512,0.9394641775773142
512,0.9400488629956775
512,0.9392344797343858
512,0.9393388878448078
512,0.939505940821483
512,0.940382968949028
512,0.9411347073440665
512,0.9400697446177619
512,0.940591785169872
512,0.9407797197686316
512,0.9406335484140408
512,0.9410929440998976
512,0.9411973522103197
512,0.9419073273611894
512,0.940696193280294
512,0.9419490906053583
512,0.9416567478961766
512,0.9427217106224811
512,0.9429305268433252
512,0.9437031468604481
512,0.9427008290003968
520,0.9418446824949362
512,0.9427008290003968
512,0.9426173025120591
512,0.9429514084654096
512,0.9433481592850133
512,0.9440372528137986
512,0.9432437511745912
512,0.9433481592850133
512,0.9438284365929546
512,0.9439954895696298
512,0.9444340036334022
512,0.9446219382321619
512,0.9447681095867527
512,0.9445801749879931
512,0.9441834241683894
512,0.9439328447033766
512,0.944162542546305
512,0.9448307544530059
512,0.9438493182150389
512,0.9445592933659087
512,0.9450395706738499
512,0.9452901501388628
512,0.944266950656727
512,0.9445384117438242
512,0.9446845830984151
512,0.9449142809413436
512,0.9450813339180187
512,0.9453319133830316
512,0.9451230971621876
512,0.9452275052726096
512,0.9458748355572261
512,0.9456869009584664
512,0.9456033744701289
512,0.9461671782664077
512,0.9452066236505252
512,0.9465221658418426
512,0.9445801749879931
512,0.9470650880160371
512,0.946751863684771
512,0.9454780847376224
512,0.9469397982835307
512,0.9465221658418426
512,0.946960679905615
512,0.9464177577314206
512,0.9459165988013949
512,0.946543047463927
512,0.9460210069118169
512,0.9463759944872517
512,0.9463551128651674
512,0.9467936269289399
512,0.946647455574349
512,0.946856271795193
512,0.9471486145043747
512,0.9472112593706279
512,0.9474827204577252
512,0.9473365491031344
512,0.9468771534172774
512,0.9476497734344004
512,0.9472321409927124
512,0.9481926956085949
512,0.9476915366785692
512,0.9479212345214977
512,0.9458121906909729
512,0.947628891812316
512,0.9484223934515233
512,0.9489653156257178
512,0.948819144271127
512,0.9486729729165362
512,0.9489861972478022
512,0.9483597485852701
512,0.9485894464281985
512,0.9476915366785692
512,0.9494873561778279
512,0.9486103280502829
520,0.948923552381549
512,0.947733299922738
512,0.9484850383177765
512,0.948255340474848
512,0.9476080101902316
512,0.9489653156257178
512,0.9481718139865105
512,0.9493203032011527
512,0.9492576583348995
512,0.9491950134686462
512,0.9495082377999123
512,0.9495291194219967
512,0.9490906053582242
512,0.948819144271127
512,0.949445592933659
512,0.95011380484036
512,0.9509699513458205
512,0.9504896740378793
512,0.9501346864624444
512,0.950990832967905
512,0.9503852659274572
512,0.9491741318465619
512,0.950427029171626
512,0.9499676334857692
512,0.9499467518636848
512,0.9506984902587233
512,0.950427029171626
512,0.9503643843053728
512,0.9512831756770866
512,0.950009396729938
512,0.9511161227004113
512,0.9499676334857692
512,0.9513667021654242
512,0.950322621061204
512,0.950531437282048
512,0.9517634529850278
512,0.9506776086366389
512,0.9514502286537618
512,0.9511370043224958
512,0.9512831756770866
512,0.9516590448746058
512,0.9511578859445802
512,0.9504061475495417
512,0.9506149637703857
512,0.9500929232182755
512,0.9503435026832885
512,0.9514502286537618
512,0.9517008081187747
512,0.950886424857483
512,0.9509073064795673
512,0.9510117145899893
512,0.9514502286537618
512,0.951617281630437
512,0.951617281630437
512,0.9509490697237362
512,0.950531437282048
512,0.9506567270145545
512,0.9518052162291967
512,0.9519096243396187
512,0.9514293470316775
512,0.951408465409593
512,0.9512831756770866
512,0.9517634529850278
512,0.9515964000083527
512,0.9513875837875087
512,0.951408465409593
512,0.9510325962120737
512,0.9514711102758462
512,0.952285493537138
512,0.9525360730021508
512,0.9518887427175343
512,0.9518678610954499
512,0.9525360730021508
512,0.9523272567813068
