num_sentences,accuracy
512,0.09567959239073691
512,0.09826891352920294
512,0.14832216166551818
512,0.13965628850049072
512,0.14763306813673285
512,0.17001816701121344
512,0.18574202844076929
512,0.1775564325836831
512,0.1870158073879179
512,0.17442418927102257
512,0.17678381256656017
512,0.19154711938023344
512,0.2047234229154921
512,0.2631502015076531
512,0.2790619975359686
512,0.30900624360500323
512,0.32318486500031324
512,0.34105953350456264
512,0.3757856710309257
512,0.396604648249076
512,0.4227484390987492
512,0.4408110422017582
512,0.45396646411493247
512,0.47695713002986073
512,0.49197101630854684
512,0.5145649314038715
512,0.5314581636701539
512,0.5505439662552987
512,0.5644928898076803
512,0.5783374052496398
512,0.5883188206059847
512,0.5991146192236213
512,0.6122491595147111
512,0.6210194407901606
512,0.6331934264653678
512,0.6455971099835035
512,0.6582096097224832
512,0.6697153834909896
512,0.6877153417277454
512,0.6938336569984757
512,0.6963603332706885
512,0.7011213431059324
512,0.7108312973751801
512,0.7178684040176241
512,0.7240702457766919
512,0.7304809037566038
512,0.7347825179059909
512,0.7437824970243688
512,0.7506107874459688
512,0.7579820000417632
512,0.7627221282549228
512,0.7661884775209338
512,0.7707824343795026
512,0.7761490112551943
512,0.7823926162584309
512,0.7837290400718327
512,0.790160579673829
512,0.7913717137547245
512,0.7968635803629226
512,0.8018334064190106
512,0.8050909394641775
512,0.8086408152185262
512,0.8111883731128234
512,0.8142997348033996
512,0.8165758316105995
512,0.8193322057257407
512,0.8211489068470839
512,0.8224853306604857
512,0.82373822798555
512,0.8245943744910105
512,0.8292300945937481
512,0.8306709265175719
512,0.8325293908830838
520,0.8344296184927645
512,0.836058385015348
512,0.837039821253315
512,0.8388147591304893
512,0.8404852888972415
512,0.840819394850592
512,0.8442439808724341
512,0.8447451398024599
512,0.8468333020109002
512,0.8477729750046984
512,0.8482532523126396
512,0.8488797009751717
512,0.8497358474806322
512,0.8512810875148782
512,0.8527845643049552
512,0.8525757480841112
512,0.8524713399736892
512,0.8539330535195974
512,0.8519075361774102
512,0.856960888721836
512,0.8582346676689845
512,0.8578379168493808
512,0.8590281693081918
512,0.8612416212491386
512,0.8627033347950469
512,0.8614922007141514
512,0.8612416212491386
512,0.8641650483409551
512,0.8633506650796634
512,0.8651882478230909
512,0.8675061078744597
512,0.8697195598154065
512,0.8689678214203679
512,0.8699910209025037
512,0.869803086303744
512,0.8710977468729771
512,0.8721000647330285
512,0.8718286036459312
512,0.8724968155526321
512,0.8741255820752156
512,0.8746267410052413
512,0.8755037691327863
512,0.8768610745682724
512,0.8783436697362651
512,0.8778216291841551
512,0.8787404205558688
512,0.8800350811251018
512,0.8786151308233624
512,0.8795130405729917
512,0.8816012027814321
512,0.8816220844035164
512,0.8812462152059972
512,0.8815803211593477
512,0.8831882060598467
512,0.8826452838856522
512,0.885067552047443
512,0.886257804506254
512,0.8851510785357807
512,0.8878448077846687
512,0.8869677796571238
512,0.8865292655933513
512,0.8881580321159348
512,0.8882415586042723
512,0.8899538516151935
512,0.890287957568544
512,0.8910396959635825
512,0.8909979327194136
512,0.8920420138236338
512,0.8918540792248741
512,0.8917496711144521
512,0.8930025684395164
512,0.891791434358621
512,0.8937960700787237
512,0.8940675311658209
520,0.8919376057132118
512,0.8946730982062686
512,0.8956545344442356
512,0.8952995468688008
512,0.8955710079558981
512,0.8955501263338136
512,0.8960095220196704
512,0.8977218150305916
512,0.8971997744784815
512,0.8968239052809622
512,0.898160329094364
512,0.8988911858673182
512,0.899141765332331
512,0.8984526718035457
512,0.8982438555827017
512,0.9001649648144668
512,0.9005825972561549
512,0.901522270249953
512,0.9017728497149659
512,0.901939902691641
512,0.9013760988953622
512,0.9008749399653365
512,0.9023784167554135
512,0.9030883919062833
512,0.9033598529933805
512,0.9033180897492117
512,0.903589550836309
512,0.9024619432437512
512,0.9031928000167053
512,0.9038192486792374
512,0.9054897784459897
512,0.9049259746497108
512,0.905970055753931
512,0.9058447660214245
512,0.9054897784459897
512,0.905656831422665
512,0.9054480152018208
512,0.907369124433586
512,0.9068679655035603
512,0.9072438347010796
512,0.908246152561131
512,0.9089561277120006
512,0.9093528785316043
512,0.9096243396187016
512,0.9084758504040594
